,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure,MonthlyCharges,TotalCharges
1361,2273,1,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,1,-1.1552834925186746,0.45494376812655235,-0.8601674114222879
1362,1756,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.1552834925186746,0.18074726309914202,-0.9008003582266418
1363,2150,0,0,1,0,1,2,0,2,2,2,2,2,2,2,0,0,0,1.6137012404433893,0.9052907551715716,1.850614854563948
1364,733,0,0,1,1,1,0,0,2,2,2,2,2,2,2,0,1,0,0.758573602322752,0.6892571451499756,0.9451089732545418
1365,5486,1,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,1,1.0843365120829946,-0.788080387997708,0.07630951077382452
1366,5155,1,0,1,0,1,2,1,0,0,0,0,2,0,0,1,2,1,-0.9109613101984924,0.6925807391503077,-0.6467231153968107
1367,2969,1,1,1,0,1,2,1,0,2,0,0,0,0,0,1,2,0,1.1657772395230555,0.5779167461388456,1.1581562046532667
1368,4433,1,0,0,0,1,0,1,2,0,2,2,0,0,1,0,2,0,0.880734693482843,0.6526976111463211,0.9725064325004744
1369,3893,0,0,0,0,1,2,0,2,2,0,0,0,0,0,1,3,0,0.025607055362205634,-0.12834697893175703,-0.10847995468767015
1370,5382,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,0,-0.21871512695797646,-1.479387940066815,-0.7683351869127735
1371,4653,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,1,-1.2774445836787656,0.47987072312904416,-0.9708381465566224
1372,6894,1,0,0,0,1,0,1,0,2,0,0,2,2,0,0,3,0,-0.38159658183809786,1.0149693571825356,-0.038309811482105466
1373,2995,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.2774445836787656,-1.4926823160681442,-0.9970223527763662
1374,6360,1,0,1,1,1,0,0,2,2,2,2,2,2,2,1,3,0,0.5142514200025698,0.6510358141461546,0.6963259254480794
1375,1240,0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,0,0.26992923768238775,-1.4926823160681442,-0.6286566748795653
1376,2209,1,0,0,0,1,0,0,0,0,2,0,2,2,1,1,3,1,-1.1145631287986442,0.17410007509847744,-0.8525128877843341
1377,2141,1,0,1,1,1,2,0,2,2,2,2,2,0,2,0,0,0,1.6137012404433893,0.5829021371393436,1.5597650154676357
1378,1151,0,0,1,1,1,2,0,0,2,0,0,2,0,0,1,0,0,1.0436161483629645,0.06774506708784545,0.7458928263543678
1379,378,0,0,0,0,0,1,0,2,2,2,2,0,0,2,1,0,0,1.5322605130033284,-0.6700928009859131,0.343423708848701
1380,776,1,0,1,1,1,0,1,0,2,0,2,2,2,1,1,0,0,1.1657772395230555,1.1196625681930017,1.705377437756203
1381,2606,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,-1.2367242199587352,0.19736523310080326,-0.9487790006259199
1382,3165,0,0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,0,0.5549717837226001,-1.3231790220511994,-0.49140466889873446
1383,2330,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,-1.2774445836787656,-0.4922805219681379,-0.9837427469260833
1384,3298,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-0.4223169455581282,0.14917312009598557,-0.32018157818462184
1385,6635,0,0,0,0,1,0,1,2,0,2,2,2,2,2,1,1,0,0.6364125111626608,1.2542681252064576,1.157891494902098
1386,5724,1,0,0,0,1,2,0,0,2,2,2,2,2,2,0,1,0,1.2879383306831464,0.7241548821534641,1.4792050145287106
1387,5461,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,0,1.6137012404433893,-1.3447823830533592,-0.2808060026983179
1388,6417,0,0,1,1,1,0,0,0,0,2,0,2,0,0,1,1,0,-0.8295205827584317,-0.2130986259402292,-0.6790618233312206
1389,6081,0,1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,1,0.06632741908223598,0.9800716201790471,0.4137482660757806
1390,5704,0,0,1,1,1,0,0,2,2,2,0,0,2,2,0,1,0,1.6137012404433893,0.13255515009432434,1.1508105090583425
1391,6965,1,0,1,0,1,2,1,0,2,2,0,0,0,0,1,2,0,-0.13727439951791576,0.6992279271509723,0.07081678343707967
1392,1302,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,0.025607055362205634,-1.4843733310673135,-0.7320037735649065
1393,1775,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.2774445836787656,-1.4760643460664828,-0.9968017613170591
1394,1558,0,0,1,1,1,2,1,0,2,2,2,2,2,1,1,2,0,1.2064976032430856,1.5301264272340338,2.012330453381928
1395,318,1,0,1,0,1,2,0,0,0,2,0,2,2,1,1,2,1,0.35136996512244845,0.27380789510844483,0.31829834163363074
1396,6702,0,0,0,0,1,2,1,0,0,2,0,2,2,1,1,1,1,1.2879383306831464,1.1728400721983174,1.7534663758851343
1397,6151,0,0,0,0,1,0,1,0,0,2,0,0,2,0,1,1,0,-1.1552834925186746,0.6011819041411709,-0.8647777729218048
1398,2493,0,0,0,0,1,2,1,2,0,0,2,0,0,0,1,2,0,-0.3408762181180675,0.6510358141461546,-0.1507452782908961
1399,2185,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-0.748079855318371,-1.502653098069141,-0.8758514641790174
1400,5326,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.1960038562387048,-1.4893587220678117,-0.9800588695556558
1401,3852,0,1,0,0,1,0,1,0,2,2,0,2,2,0,1,1,1,-1.1552834925186746,1.1645310871974868,-0.8104019782026232
1402,4425,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,1,-0.5851984004382496,-0.9891578250178088,-0.7618056797172855
1403,1633,1,0,0,0,1,0,0,0,0,0,0,2,2,0,1,2,0,-0.9924020376385531,0.04946530008601819,-0.7646954278342075
1404,1324,0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,0,0.10704778280226633,-1.3780183230566818,-0.6541129292835961
1405,4941,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,-1.2774445836787656,0.3735157151184122,-0.9722499318961872
1406,6568,1,0,0,1,1,2,2,1,1,1,1,1,1,2,1,1,0,1.369379058123207,-1.3115464430500368,-0.26732786453465873
1407,611,1,0,0,1,0,1,0,2,0,0,2,0,2,2,1,3,0,-0.9924020376385531,-0.6717545979860794,-0.8542555603128597
1408,4027,0,0,1,0,1,2,1,2,0,2,0,2,2,1,1,1,0,1.5729808767233588,1.3074456292117733,2.2643782547861346
1409,4236,0,0,1,1,1,2,1,0,0,2,0,0,2,0,1,0,0,0.43281069256250915,0.9235705221733989,0.7761579745712915
1410,4997,0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-1.2367242199587352,0.966777244177718,-0.9304037320656446
1411,1856,1,1,0,0,1,0,1,0,2,2,0,2,2,0,1,0,0,-0.13727439951791576,1.219370388202969,0.2950921201145318
1412,5585,0,0,1,0,1,0,1,0,0,2,0,2,0,0,1,2,1,-0.7073594915983407,0.6493740171459885,-0.4285361029962324
1413,1232,1,0,1,1,1,2,1,2,2,2,2,0,0,2,0,1,0,1.3286586944031769,0.9900424021800438,1.6760608328142994
1414,3766,1,0,0,0,1,2,1,0,0,2,2,2,0,0,0,2,0,0.10704778280226633,1.0216165451832002,0.5022716186956895
1415,3713,1,0,0,0,1,0,1,2,2,0,0,2,2,1,1,1,0,1.2879383306831464,1.1811490571991479,1.9077039242326062
1416,3429,0,0,1,1,0,1,0,0,0,2,2,2,2,2,1,1,0,1.0436161483629645,-0.3078210549496983,0.3914023512479789
1417,4011,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,-0.5851984004382496,-0.49560411596847015,-0.6238257219207415
1418,6574,1,0,1,1,1,2,1,0,2,0,0,0,2,0,1,0,0,1.4100994218432374,0.8238627021634315,1.805923024908345
1419,2441,1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0,1.247217966963116,-1.51594747407047,-0.48648547935618786
1420,6216,0,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0,1.125056875803025,1.1645310871974868,1.6350308213831928
1421,3810,1,1,0,0,1,2,1,0,0,0,0,0,2,0,1,1,1,-0.9516816739185228,0.6526976111463211,-0.6826133458260636
1422,2720,0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,1.5322605130033284,1.6049072922415093,2.4659106120090324
1423,466,1,0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,-0.7073594915983407,1.2077378092018058,-0.3422186649693936
1424,5352,0,0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0,0.6364125111626608,-1.4893587220678117,-0.5925237938450747
1425,5034,1,0,1,0,1,0,0,0,0,2,2,2,2,0,1,2,0,-0.8295205827584317,0.31202922611226586,-0.6786868178503985
1426,6187,1,1,1,0,1,2,1,2,2,2,2,0,0,1,1,2,0,1.5729808767233588,0.9052907551715716,1.8994979219463848
1427,4894,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0.47353105628253944,0.3020584441112687,0.3717697113696537
1428,5516,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,1,-1.2774445836787656,-0.4756625519664766,-0.9835221554667763
1429,3252,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0,0.5142514200025698,-1.3397969920528607,-0.5256625225291155
1430,4619,0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,1,0,-0.38159658183809786,-1.328164413051698,-0.7342979247416996
1431,4772,0,0,1,0,1,2,0,0,0,0,2,2,0,1,1,0,0,0.43281069256250915,0.0029349840813665527,0.2772683302025241
1432,6381,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,0.10704778280226633,-1.462769970065154,-0.6793485922283197
1433,4569,1,0,1,0,1,0,0,2,2,0,2,2,0,0,1,3,0,-0.9516816739185228,0.13920233809498894,-0.7437833574919017
1434,1079,1,0,0,0,1,2,1,0,0,0,2,2,2,0,1,3,1,-0.8295205827584317,1.1695164781979852,-0.5060298826507903
1435,6387,0,1,1,0,1,2,1,2,2,2,0,2,2,0,1,1,0,1.3286586944031769,1.4835961112293827,2.182847651426258
1436,6720,0,0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,1,-1.2367242199587352,0.8853491911695783,-0.920366820667175
1437,1136,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,-0.21871512695797646,-0.5238546649712943,-0.436058271758602
1438,4087,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,3,0,0.3106496014024181,-0.4823097399671412,-0.11302413874939483
1439,340,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,1,1,-1.1145631287986442,0.358559542116917,-0.8515202262174525
1440,5458,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,-0.9924020376385531,-1.491020519067978,-0.9378597233902222
1441,1702,0,1,1,0,1,2,1,0,2,0,0,2,2,1,1,0,0,1.0436161483629645,1.0980592071908417,1.4025494824195195
1442,2275,0,0,1,1,1,0,1,2,0,2,0,2,2,1,0,2,0,0.7992939660427822,1.1811490571991479,1.3079819238145978
1443,5020,1,0,1,0,1,0,0,0,0,2,2,0,0,0,1,3,0,-1.1960038562387048,-0.29785027294870164,-0.9375950136390536
1444,3916,1,0,0,1,1,0,1,2,2,2,2,2,2,2,1,2,0,0.35136996512244845,1.541759006235197,0.9826977579204588
1445,2247,1,0,0,0,1,2,1,0,0,0,2,2,2,0,1,3,0,-0.5037576729981889,1.1229861621933337,-0.10931820223303679
1446,5989,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,0,-1.2774445836787656,-0.4889569279678058,-0.9836986286342218
1447,2045,1,0,0,1,1,2,1,0,0,0,2,0,0,0,0,1,1,-1.1552834925186746,0.53304822713436,-0.8591085724176142
1448,2053,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,0,-0.38159658183809786,-1.4594463760648215,-0.7967032485796568
1449,4831,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,-1.0738427650786138,-1.504314895069307,-0.9586614980028745
1450,1182,1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0,-0.9924020376385531,-1.5093002860698053,-0.9384553203303511
1451,4887,1,0,0,0,1,2,0,2,0,2,0,2,0,0,0,3,0,-0.5851984004382496,0.1574821050968162,-0.4766250411251638
1452,130,1,1,0,0,0,1,0,2,0,0,0,2,2,0,1,1,0,0.7992939660427822,-0.5305018529719588,0.12146458249397266
1453,4174,1,0,0,0,1,0,1,0,2,0,0,2,2,0,1,2,0,-0.055833672077855064,0.9883806051798778,0.3085923174241217
1454,6131,1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0,-0.13727439951791576,-1.4660935640654862,-0.7168711994564446
1455,1108,0,0,1,0,1,2,1,2,2,2,2,0,2,2,1,1,0,0.14776814652229667,1.3722557122182522,0.685891949422857
1456,2428,0,0,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1,-0.6666391278783103,1.1711782751981514,-0.3286743493679423
1457,4513,1,0,1,0,1,2,1,0,0,2,2,2,2,1,1,2,0,0.3920903288424788,1.4470365772257276,1.0175512084909688
1458,5606,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,1,-1.2774445836787656,-1.4694171580658184,-0.9967135247333362
1459,2138,0,0,0,0,1,0,1,0,2,2,0,2,2,2,1,2,0,1.125056875803025,1.1595456961969886,1.6153099449211448
1460,2046,1,0,0,0,1,2,1,0,2,2,0,0,0,0,1,2,1,-1.1145631287986442,0.682609957149311,-0.8186520987807058
1461,4422,1,0,1,0,1,2,1,2,0,0,2,2,0,0,0,1,0,-0.4223169455581282,1.0349109211845293,-0.019758069754384797
1462,6925,1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,0.14776814652229667,-1.4876969250676457,-0.7116211227249374
1463,3343,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,-1.1552834925186746,0.1873944510998066,-0.8818074335803071
1464,2991,1,0,0,0,1,0,0,2,0,0,2,0,2,0,0,3,0,-0.9516816739185228,0.006258578081699082,-0.7640998308940786
1465,1262,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,-1.2774445836787656,0.32698539911376057,-0.9728675879822469
1466,5831,1,0,1,1,1,0,0,2,0,0,0,0,0,0,1,2,0,-0.8295205827584317,-0.5172074769706297,-0.7537982097444406
1467,6335,0,0,0,0,1,2,0,0,0,0,2,2,2,1,1,3,0,-0.38159658183809786,0.29873485011093664,-0.23079791887341541
1468,6663,1,0,0,0,1,2,1,2,2,0,0,0,2,1,1,0,0,1.2064976032430856,0.9152615371725683,1.52283800517964
1469,3842,1,0,0,0,1,2,1,0,0,0,2,2,2,0,0,0,1,0.18848851024232702,1.1312951471941644,0.5275734590782054
1470,4955,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-0.9924020376385531,-1.5142856770703037,-0.9365802929262413
1471,6884,1,0,1,0,1,2,1,0,0,2,0,2,0,0,0,1,0,-0.055833672077855064,0.7939503561604415,0.17800217351436295
1472,6540,1,0,1,1,1,2,1,0,0,0,0,0,0,0,1,1,1,-0.7888002190384014,0.32033821111309646,-0.610149051443706
1473,5036,0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1,-0.3408762181180675,1.1296333501939984,0.056279806268746825
1474,6679,1,0,1,1,1,2,1,0,2,2,0,0,2,0,1,0,0,0.5142514200025698,1.0365727181846955,0.9604180205304492
1475,4295,0,1,1,0,1,2,1,0,2,0,2,2,2,2,0,1,0,1.4915401492832983,1.3506523512160928,2.082037354522948
1476,3576,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.2367242199587352,-1.479387940066815,-0.9895443023058579
1477,3888,1,0,1,1,1,2,1,2,2,0,0,2,2,1,1,2,1,1.1657772395230555,1.3705939152180862,1.882953562498358
1478,6948,1,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1,0.35136996512244845,1.327387193213767,0.9117776037532503
1479,4453,0,0,0,0,0,1,0,0,0,2,0,2,2,1,1,2,0,0.47353105628253944,-0.5221928679711283,-0.006500523050032526
1480,6288,1,0,0,0,0,1,0,0,0,2,2,0,0,1,0,3,0,0.26992923768238775,-0.9708780580159815,-0.42820521580727183
1481,6514,1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0,1.6137012404433893,0.011243969082197169,1.0917361162559214
1482,6544,0,1,0,0,1,0,1,0,0,2,0,2,2,0,1,2,0,-0.7888002190384014,1.0664850641876853,-0.46067627861726596
1483,509,0,0,1,1,1,0,0,2,2,0,2,0,2,1,1,1,0,0.758573602322752,0.1657910900976468,0.5659343138516969
1484,1567,0,1,1,0,1,0,1,0,2,2,0,2,2,2,1,2,0,1.5729808767233588,1.1445895231954935,2.1768034454412457
1485,6911,1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.4223169455581282,1.0614996731871873,-0.08681787338372035
1486,3703,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,1,1,-1.2367242199587352,-0.3227772279511935,-0.9604482888232614
1487,3554,0,0,0,0,1,2,1,0,2,2,0,2,2,1,1,2,0,0.9621754209229036,1.397182667220744,1.6035524201400801
1488,6137,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,-1.2774445836787656,-0.44907379996381874,-0.983169209131885
1489,4637,0,0,1,1,1,0,0,2,2,0,2,0,0,1,1,3,0,-0.38159658183809786,-0.23304018994222275,-0.43980832656682145
1490,5689,0,1,1,0,1,2,0,0,2,2,0,2,0,1,1,0,0,1.369379058123207,0.20235062410130134,1.0849198401633344
1491,6070,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.2774445836787656,-1.502653098069141,-0.9971547076519502
1492,2276,1,1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,1,-0.5444780367182193,0.7789941831589463,-0.22232720683602564
1493,4552,1,0,0,0,1,0,1,2,0,2,0,0,0,0,1,0,0,-0.8702409464784621,0.4898415051300408,-0.6547526445155863
1494,1828,0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,3,1,-0.9924020376385531,-1.4960059100684764,-0.9418083105118178
1495,3119,0,0,1,1,1,2,1,2,2,2,0,0,2,0,0,0,0,0.7992939660427822,1.109691786192005,1.1972229520965405
1496,2235,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0,-1.1960038562387048,-1.479387940066815,-0.9786691433620217
1497,2182,0,0,1,1,1,0,1,2,2,0,0,0,0,0,1,0,0,0.758573602322752,0.47820892612887816,0.7671357838856343
1498,359,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,-0.7073594915983407,0.36188313611724954,-0.49989744008205494
1499,1174,1,1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,0,1.2879383306831464,0.9800716201790471,1.6772299675486264
1500,5011,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,1,0,0.18848851024232702,-0.8163309370005319,-0.3533364745184677
1501,3533,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.7888002190384014,-1.4893587220678117,-0.8982856155905418
1502,4060,1,0,1,0,1,2,0,2,0,0,0,0,0,1,1,2,0,0.6771328748826912,-0.31280644595019663,0.156273914772621
1503,323,0,1,0,0,1,2,1,0,0,2,0,2,2,1,1,0,0,0.5142514200025698,1.2426355462052947,1.0833756999481852
1504,1204,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,-0.5851984004382496,0.21065960910213194,-0.45529384701017456
1505,3726,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.2774445836787656,0.3303089931140931,-0.9728234696903856
1506,6238,1,0,1,0,0,1,0,2,0,2,0,2,2,2,1,0,0,1.4508197855632678,-0.3543513709543497,0.6682887509701564
1507,5270,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,0.880734693482843,-1.4993295040688086,-0.5607586237048631
1508,1936,0,1,1,1,1,0,1,0,2,2,0,0,2,0,1,0,0,-0.38159658183809786,0.787303168159777,-0.06581756645769142
1509,746,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,1,-0.62591876415828,0.395119076120572,-0.4262640109653701
1510,5608,1,0,1,0,1,2,0,2,2,2,2,0,2,2,0,1,0,1.5729808767233588,0.5197538511330312,1.5209409186295995
1511,7028,0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,0,1.4100994218432374,-1.5126238800701375,-0.4000798047456262
1512,6557,0,0,1,1,1,2,1,0,0,0,0,2,0,0,1,2,0,-0.748079855318371,0.6659919871476498,-0.4746397179914006
1513,451,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,-1.2774445836787656,-1.2949284730483754,-0.9943973144106124
1514,4102,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,0,1.247217966963116,-1.504314895069307,-0.4696984693029233
1515,1290,0,0,0,0,1,2,0,0,0,2,2,0,2,1,1,2,0,0.35136996512244845,0.12756975909382579,0.2635254822876967
1516,4395,0,0,1,0,1,2,1,0,0,0,0,2,2,0,0,2,0,-0.62591876415828,0.925232319173565,-0.30884317717624077
1517,2026,1,0,1,0,1,2,1,2,0,0,0,2,2,1,1,2,0,0.9621754209229036,1.1894580421999785,1.4273219032996982
1518,1291,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,-1.1145631287986442,-1.4694171580658184,-0.9633821552320448
1519,5600,0,0,0,0,0,1,0,2,2,0,0,0,2,0,1,2,1,-1.2367242199587352,-0.736564680992558,-0.9738381904031977
1520,4388,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.1960038562387048,-1.5009913010689746,-0.9814044774574288
1521,6493,1,0,0,0,1,2,0,2,2,2,2,0,0,1,0,2,0,0.18848851024232702,0.08934842809000525,0.0721623913388526
1522,4083,0,0,0,0,1,0,0,2,2,2,0,0,2,0,1,0,1,-0.13727439951791576,0.13587874409465642,-0.13642889258187016
1523,6562,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,-0.9924020376385531,-0.7049905379894018,-0.8578070828077027
1524,1127,0,0,0,0,1,2,1,0,2,2,2,2,2,0,1,1,0,1.247217966963116,1.4985522842308774,2.083802086197404
1525,2101,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.0331224013585834,-1.4660935640654862,-0.9356538087971519
1526,2074,0,0,0,0,1,0,1,0,2,0,0,2,2,0,0,2,0,-1.1960038562387048,1.0182929511828682,-0.8764470611191463
1527,438,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0,1.6137012404433893,-1.4544609850643233,-0.3467628490311183
1528,5754,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,-0.5444780367182193,-0.2845558969473725,-0.5233904304982531
1529,6873,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0,1.0843365120829946,-1.5408744290729617,-0.5390744832549826
1530,2590,1,0,1,1,1,0,1,0,0,2,2,0,2,0,0,1,1,-1.2367242199587352,0.8388188751649267,-0.9219330200282548
1531,5054,0,0,1,1,1,2,2,1,1,1,1,1,1,0,1,2,0,0.10704778280226633,-1.2965902700485417,-0.6164138488880255
1532,3442,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,-0.748079855318371,-1.5009913010689746,-0.8732484849591945
1533,6026,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1,-0.748079855318371,0.35191235411625243,-0.5531482183587707
1534,5595,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0,1.4915401492832983,-1.4943441130683104,-0.3718220388083963
1535,5613,1,1,1,0,1,2,0,2,2,0,2,0,0,0,0,2,0,-1.0331224013585834,-0.018668376920792765,-0.7962179473691814
1536,1996,1,0,1,1,1,0,0,2,2,2,2,2,0,2,1,0,0,1.4915401492832983,0.3652067301175816,1.3713799092194365
1537,1420,0,0,1,1,1,2,0,0,2,0,2,2,2,2,1,2,0,1.6137012404433893,0.47156173812821356,1.5222644673854415
1538,4482,1,0,0,0,1,2,1,0,2,0,0,2,2,0,0,2,1,-0.9924020376385531,1.1994288242009752,-0.6442083727607106
1539,3579,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,-1.1552834925186746,-0.4806479429669752,-0.9099990220797449
1540,1921,1,0,1,1,1,0,1,0,2,2,0,0,0,0,1,1,0,1.247217966963116,0.5164302571326987,1.1544061498450473
1541,1666,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0,1.6137012404433893,-1.4926823160681442,-0.3730794101264464
1542,6901,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,2,0,0.5549717837226001,-1.451137391063991,-0.5923473206776291
1543,216,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,-1.1145631287986442,0.1724382780983114,-0.8601232931304265
1544,2669,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,3,0,-0.0965540357978854,-0.4906187249679718,-0.3550791470469931
1545,3682,1,0,0,0,1,2,1,0,2,2,0,2,2,2,1,0,0,1.247217966963116,1.329048990213933,1.8780123138098805
1546,5061,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0,1.125056875803025,-1.4926823160681442,-0.5080813832223456
1547,2000,0,0,1,0,1,2,1,0,2,2,0,2,2,1,1,2,1,1.247217966963116,1.42044782522307,2.026801253112469
1548,3925,1,0,1,1,1,0,1,0,0,0,2,2,0,0,0,2,0,-0.30015585439803716,0.7025515211513048,-0.03559653653262902
1549,2968,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,-1.2774445836787656,-0.62854787598176,-0.9855515968924009
1550,7017,1,1,1,0,1,2,1,0,0,2,0,0,0,0,1,2,0,-1.0738427650786138,0.53304822713436,-0.804115121612373
1551,4622,1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,0,-0.4223169455581282,-1.3132082400502028,-0.7558497103159959
1552,1537,0,0,1,1,1,2,0,0,2,0,2,2,2,2,0,0,0,-0.055833672077855064,0.5247392421335293,0.08464786793563009
1553,5520,0,0,1,1,1,0,1,0,0,2,2,0,0,0,1,0,0,0.26992923768238775,0.5563133851366857,0.3651078492985816
1554,6556,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-0.2594354906780068,-1.4577845790646555,-0.7771147269931931
1555,6802,0,0,1,0,1,0,1,2,2,2,0,2,2,1,1,0,1,0.8400143297628127,1.3739175092184182,1.539735310962558
1556,2227,0,0,0,0,1,0,1,0,2,0,2,2,0,0,0,2,1,-1.2774445836787656,0.895319973170575,-0.9653233600739467
1557,3269,1,0,0,0,1,2,0,2,2,0,2,0,0,0,1,2,0,-0.8295205827584317,0.08270124008934066,-0.6385832905483815
1558,436,0,0,0,0,1,2,1,0,2,2,0,0,2,0,1,1,1,-0.6666391278783103,1.0249401391835322,-0.3194536263689086
1559,6915,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.2367242199587352,-1.4760643460664828,-0.9857942474976384
1560,5215,1,0,0,1,0,1,0,2,0,0,2,2,0,1,0,0,0,0.26992923768238775,-0.6551366279844181,-0.21579769964053772
1561,793,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-1.2774445836787656,0.3386179781149237,-0.9727131739607321
1562,5873,0,0,1,1,0,1,0,2,0,0,2,0,0,0,0,3,0,-1.0331224013585834,-1.0007904040189717,-0.8969841259806304
1563,2255,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,-1.1552834925186746,0.15249671409631763,-0.8903443230554889
